Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,,,,,,,,,markles,marlkes,MARKLES,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.79306,0,101,101,112,1,,,,,,,,
,,,,,,,,,,,,meanwhile,mionwhile,MEANWHILE,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.634725,0,102,102,36,1,,,,,,,,
,,,,,,,,,,,,snack,sanck,SNACK,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.500365,0,103,103,60,1,,,,,,,,
,,,,,,,,,,,,renorded,renaided,RENORDED,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.61031,0,104,104,124,1,,,,,,,,
,,,,,,,,,,,,woary,woray,WOARY,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.5234,0,105,105,153,1,,,,,,,,
,,,,,,,,,,,,legend,lafend,LEGEND,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.60389,0,106,106,31,1,,,,,,,,
,,,,,,,,,,,,holiday,hafiday,HOLIDAY,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,1.14013,0,107,107,25,1,,,,,,,,
,,,,,,,,,,,,stimp,stmip,STIMP,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.74865,0,108,108,137,1,,,,,,,,
,,,,,,,,,,,,leopard,luipard,LEOPARD,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.60579,0,109,109,32,1,,,,,,,,
,,,,,,,,,,,,smooth,somoth,SMOOTH,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.599065,0,110,110,59,1,,,,,,,,
,,,,,,,,,,,,foreign,fumeign,FOREIGN,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.701845,0,111,111,19,1,,,,,,,,
,,,,,,,,,,,,tomay,toamy,TOMAY,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,0,0.682745,0,112,112,149,1,,,,,,,,
,,,,,,,,,,,,skiffed,skiftad,SKIFFED,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,1.216845,0,113,113,130,1,,,,,,,,
,,,,,,,,,,,,knorn,konrn,KNORN,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.55723,0,114,114,109,1,,,,,,,,
,,,,,,,,,,,,trapped,tarpped,TRAPPED,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.63433,0,115,115,73,1,,,,,,,,
,,,,,,,,,,,,skirping,skawping,SKIRPING,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.99575,0,116,116,131,1,,,,,,,,
,,,,,,,,,,,,caterpiddar,catonpiddar,CATERPIDDAR,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,1.2061,0,117,117,86,1,,,,,,,,
,,,,,,,,,,,,alphabet,alphaebt,ALPHABET,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.723125,0,118,118,1,1,,,,,,,,
,,,,,,,,,,,,thought,thuoght,THOUGHT,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.755265,0,119,119,71,1,,,,,,,,
,,,,,,,,,,,,powerful,powerdil,POWERFUL,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.6824,0,120,120,49,1,,,,,,,,
,,,,,,,,,,,,chicken,chicekn,CHICKEN,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.51168,0,121,121,11,1,,,,,,,,
,,,,,,,,,,,,privary,privony,PRIVARY,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.7694,0,122,122,121,1,,,,,,,,
,,,,,,,,,,,,mirtioned,mitrioned,MIRTIONED,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.819455,0,123,123,113,1,,,,,,,,
,,,,,,,,,,,,return,retown,RETURN,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,0,0.592125,0,124,124,53,1,,,,,,,,
,,,,,,,,,,,,cammied,cammoad,CAMMIED,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.6662,0,125,125,85,1,,,,,,,,
,,,,,,,,,,,,yowned,yonwed,YOWNED,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.6178,0,126,126,155,1,,,,,,,,
,,,,,,,,,,,,hibernate,hafernate,HIBERNATE,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.75884,0,127,127,24,1,,,,,,,,
,,,,,,,,,,,,match,myrch,MATCH,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.6618,0,128,128,35,1,,,,,,,,
,,,,,,,,,,,,spailt,sparft,SPAILT,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.641995,0,129,129,133,1,,,,,,,,
,,,,,,,,,,,,biscuit,bisciut,BISCUIT,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.51139,0,130,130,7,1,,,,,,,,
,,,,,,,,,,,,wardrobe,wradrobe,WARDROBE,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.81806,0,131,131,75,1,,,,,,,,
,,,,,,,,,,,,crishing,conshing,CRISHING,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.74149,0,132,132,90,1,,,,,,,,
,,,,,,,,,,,,stody,sotdy,STODY,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.762465,0,133,133,142,1,,,,,,,,
,,,,,,,,,,,,fulore,fluore,FULORE,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.581615,0,134,134,103,1,,,,,,,,
,,,,,,,,,,,,wilked,wikled,WILKED,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.695565,0,135,135,152,1,,,,,,,,
,,,,,,,,,,,,apting,azking,APTING,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.61499,0,136,136,78,1,,,,,,,,
,,,,,,,,,,,,flazer,falzer,FLAZER,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.614555,0,137,137,102,1,,,,,,,,
,,,,,,,,,,,,crims,cloms,CRIMS,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.609495,0,138,138,91,1,,,,,,,,
,,,,,,,,,,,,summer,smumer,SUMMER,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.582175,0,139,139,67,1,,,,,,,,
,,,,,,,,,,,,taidor,tiador,TAIDOR,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.559725,0,140,140,145,1,,,,,,,,
,,,,,,,,,,,,swallow,sawllow,SWALLOW,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.66653,0,141,141,69,1,,,,,,,,
,,,,,,,,,,,,spear,separ,SPEAR,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.585395,0,142,142,62,1,,,,,,,,
,,,,,,,,,,,,stilks,stofks,STILKS,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.56623,0,143,143,135,1,,,,,,,,
,,,,,,,,,,,,hospital,hempital,HOSPITAL,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.708675,0,144,144,26,1,,,,,,,,
,,,,,,,,,,,,entry,enrty,ENTRY,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.72625,0,145,145,15,1,,,,,,,,
,,,,,,,,,,,,following,follownig,FOLLOWING,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.64045,0,146,146,18,1,,,,,,,,
,,,,,,,,,,,,rimble,rirkle,RIMBLE,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.7202,0,147,147,127,1,,,,,,,,
,,,,,,,,,,,,almond,almnod,ALMOND,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.718785,0,148,148,0,1,,,,,,,,
,,,,,,,,,,,,instant,irotant,INSTANT,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.607295,0,149,149,29,1,,,,,,,,
,,,,,,,,,,,,scraff,stoaff,SCRAFF,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.747945,0,150,150,128,1,,,,,,,,
,,,,,,,,,,,,panther,pantlor,PANTHER,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.601665,0,151,151,40,1,,,,,,,,
,,,,,,,,,,,,boach,beuch,BOACH,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,1.21463,0,152,152,82,1,,,,,,,,
,,,,,,,,,,,,basket,basekt,BASKET,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.53611,0,153,153,4,1,,,,,,,,
,,,,,,,,,,,,floats,flotas,FLOATS,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.66054,0,154,154,17,1,,,,,,,,
,,,,,,,,,,,,sunset,snuset,SUNSET,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.61118,0,155,155,68,1,,,,,,,,
,,,,,,,,,,,,,,,,,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,space,41.46091, hard,space,32.159485, ,left,1.810235
