Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,,,,,,,,,woary,woray,WOARY,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.60054,0,99,99,153,1,,,,,,,,
,,,,,,,,,,,,difentions,difortions,DIFENTIONS,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.71709,0,100,100,95,1,,,,,,,,
,,,,,,,,,,,,stoff,skaff,STOFF,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.582855,0,101,101,134,1,,,,,,,,
,,,,,,,,,,,,thoatre,thotare,THOATRE,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.63327,0,102,102,147,1,,,,,,,,
,,,,,,,,,,,,chicken,chicekn,CHICKEN,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.53516,0,103,103,11,1,,,,,,,,
,,,,,,,,,,,,lying,luang,LYING,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.586995,0,104,104,33,1,,,,,,,,
,,,,,,,,,,,,ghost,glust,GHOST,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.57048,0,105,105,22,1,,,,,,,,
,,,,,,,,,,,,kitchen,kolchen,KITCHEN,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.51352,0,106,106,30,1,,,,,,,,
,,,,,,,,,,,,instant,irotant,INSTANT,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.76547,0,107,107,29,1,,,,,,,,
,,,,,,,,,,,,yowned,yonwed,YOWNED,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.783645,0,108,108,155,1,,,,,,,,
,,,,,,,,,,,,tronch,tornch,TRONCH,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.648245,0,109,109,150,1,,,,,,,,
,,,,,,,,,,,,awful,awufl,AWFUL,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.75337,0,110,110,3,1,,,,,,,,
,,,,,,,,,,,,midute,midtue,MIDUTE,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.587125,0,111,111,114,1,,,,,,,,
,,,,,,,,,,,,skirping,skawping,SKIRPING,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.56707,0,112,112,131,1,,,,,,,,
,,,,,,,,,,,,senved,sevned,SENVED,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.649275,0,113,113,101,1,,,,,,,,
,,,,,,,,,,,,mirtioned,mitrioned,MIRTIONED,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.588585,0,114,114,113,1,,,,,,,,
,,,,,,,,,,,,petrol,petnal,PETROL,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,0,0.534515,0,115,115,44,1,,,,,,,,
,,,,,,,,,,,,influence,imbluence,INFLUENCE,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.56627,0,116,116,28,1,,,,,,,,
,,,,,,,,,,,,rolief,rolalf,ROLIEF,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.519035,0,117,117,125,1,,,,,,,,
,,,,,,,,,,,,thought,thuoght,THOUGHT,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.5001,0,118,118,71,1,,,,,,,,
,,,,,,,,,,,,child,chlid,CHILD,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.457415,0,119,119,12,1,,,,,,,,
,,,,,,,,,,,,leopard,luipard,LEOPARD,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.666965,0,120,120,32,1,,,,,,,,
,,,,,,,,,,,,renorded,renaided,RENORDED,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.58604,0,121,121,124,1,,,,,,,,
,,,,,,,,,,,,hoafe,hofae,HOAFE,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.550965,0,122,122,107,1,,,,,,,,
,,,,,,,,,,,,stimp,stmip,STIMP,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.61546,0,123,123,137,1,,,,,,,,
,,,,,,,,,,,,spear,separ,SPEAR,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.522165,0,124,124,62,1,,,,,,,,
,,,,,,,,,,,,niffling,nilffing,NIFFLING,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.58108,0,125,125,116,1,,,,,,,,
,,,,,,,,,,,,panther,pantlor,PANTHER,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.61526,0,126,126,40,1,,,,,,,,
,,,,,,,,,,,,pevuliar,panuliar,PEVULIAR,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.64709,0,127,127,119,1,,,,,,,,
,,,,,,,,,,,,legend,lafend,LEGEND,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.617885,0,128,128,31,1,,,,,,,,
,,,,,,,,,,,,dentist,dentsit,DENTIST,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.603095,0,129,129,13,1,,,,,,,,
,,,,,,,,,,,,twotched,towtched,TWOTCHED,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.53639,0,130,130,151,1,,,,,,,,
,,,,,,,,,,,,flazer,falzer,FLAZER,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.621235,0,131,131,102,1,,,,,,,,
,,,,,,,,,,,,penguin,pengoan,PENGUIN,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.58246,0,132,132,43,1,,,,,,,,
,,,,,,,,,,,,crishing,conshing,CRISHING,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.635465,0,133,133,90,1,,,,,,,,
,,,,,,,,,,,,floats,flotas,FLOATS,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.82103,0,134,134,17,1,,,,,,,,
,,,,,,,,,,,,tourist,tuorist,TOURIST,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.65114,0,135,135,72,1,,,,,,,,
,,,,,,,,,,,,stipping,stippnig,STIPPING,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.622995,0,136,136,140,1,,,,,,,,
,,,,,,,,,,,,playnime,plarmime,PLAYNIME,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.71976,0,137,137,120,1,,,,,,,,
,,,,,,,,,,,,return,retown,RETURN,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.575155,0,138,138,53,1,,,,,,,,
,,,,,,,,,,,,emter,etmer,EMTER,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.96681,0,139,139,99,1,,,,,,,,
,,,,,,,,,,,,caterpiddar,catonpiddar,CATERPIDDAR,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.59204,0,140,140,86,1,,,,,,,,
,,,,,,,,,,,,potato,potido,POTATO,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.652095,0,141,141,48,1,,,,,,,,
,,,,,,,,,,,,patient,patiort,PATIENT,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.62218,0,142,142,41,1,,,,,,,,
,,,,,,,,,,,,hotel,hidel,HOTEL,RL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.5696,0,143,143,27,1,,,,,,,,
,,,,,,,,,,,,onerall,onuvall,ONERALL,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.585255,0,144,144,117,1,,,,,,,,
,,,,,,,,,,,,dored,dized,DORED,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.63306,0,145,145,96,1,,,,,,,,
,,,,,,,,,,,,gniching,ginching,GNICHING,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.601255,0,146,146,104,1,,,,,,,,
,,,,,,,,,,,,sibble,sibode,SIBBLE,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.65008,0,147,147,129,1,,,,,,,,
,,,,,,,,,,,,wilked,wikled,WILKED,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.617855,0,148,148,152,1,,,,,,,,
,,,,,,,,,,,,blanket,blanekt,BLANKET,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.566545,0,149,149,8,1,,,,,,,,
,,,,,,,,,,,,plain,ploun,PLAIN,RL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.616365,0,150,150,46,1,,,,,,,,
,,,,,,,,,,,,statue,sattue,STATUE,TL1,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.849975,0,151,151,64,1,,,,,,,,
,,,,,,,,,,,,entry,enrty,ENTRY,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.574585,0,152,152,15,1,,,,,,,,
,,,,,,,,,,,,callage,calluze,CALLAGE,RLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.75029,0,153,153,83,1,,,,,,,,
,,,,,,,,,,,,enezies,eneizes,ENEZIES,TLNW,z,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.58256,0,154,154,98,1,,,,,,,,
,,,,,,,,,,,,biscuit,bisciut,BISCUIT,TL2,m,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.70267,0,155,155,7,1,,,,,,,,
,,,,,,,,,,,,,,,,,5562,2020-10-29_13h32.58.193,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,space,27.89305, safe,space,19.326485, how about we just watch,return,2.795855
