Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,typedWord,typedWord2
,,,,,,,,,,,,legend,legned,LEGEND,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.51663,0,107,107,31,1,,
,,,,,,,,,,,,round,reand,ROUND,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.533605,0,108,108,55,1,,
,,,,,,,,,,,,panther,pirther,PANTHER,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.43091,0,109,109,40,1,,
,,,,,,,,,,,,swump,scomp,SWUMP,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.564765,0,110,110,144,1,,
,,,,,,,,,,,,enezies,enefoes,ENEZIES,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.599095,0,111,111,98,1,,
,,,,,,,,,,,,match,macth,MATCH,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.4682,0,112,112,35,1,,
,,,,,,,,,,,,sporks,sproks,SPORKS,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.550585,0,113,113,132,1,,
,,,,,,,,,,,,heaven,heaevn,HEAVEN,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.50018,0,114,114,23,1,,
,,,,,,,,,,,,pevuliar,peuvliar,PEVULIAR,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.577165,0,115,115,119,1,,
,,,,,,,,,,,,awful,afwul,AWFUL,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.532775,0,116,116,3,1,,
,,,,,,,,,,,,stipping,stipporg,STIPPING,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,1.26268,0,117,117,140,1,,
,,,,,,,,,,,,privary,privray,PRIVARY,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.601935,0,118,118,121,1,,
,,,,,,,,,,,,ghost,ghsot,GHOST,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.464305,0,119,119,22,1,,
,,,,,,,,,,,,story,stizy,STORY,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.68086,0,120,120,66,1,,
,,,,,,,,,,,,sleeve,sleone,SLEEVE,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.70335,0,121,121,58,1,,
,,,,,,,,,,,,smooth,smouch,SMOOTH,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.763825,0,122,122,59,1,,
,,,,,,,,,,,,stoze,skaze,STOZE,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.75144,0,123,123,141,1,,
,,,,,,,,,,,,renorded,renroded,RENORDED,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.72912,0,124,124,124,1,,
,,,,,,,,,,,,roinwater,rionwater,ROINWATER,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.799925,0,125,125,123,1,,
,,,,,,,,,,,,scraff,srcaff,SCRAFF,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.75351,0,126,126,128,1,,
,,,,,,,,,,,,potato,pidato,POTATO,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.75457,0,127,127,48,1,,
,,,,,,,,,,,,niffling,nitffing,NIFFLING,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.681175,0,128,128,116,1,,
,,,,,,,,,,,,almond,amlond,ALMOND,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.483315,0,129,129,0,1,,
,,,,,,,,,,,,natural,natuarl,NATURAL,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.488175,0,130,130,37,1,,
,,,,,,,,,,,,kitchen,kitcehn,KITCHEN,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.46462,0,131,131,30,1,,
,,,,,,,,,,,,statue,stadoe,STATUE,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.781505,0,132,132,64,1,,
,,,,,,,,,,,,onerall,onreall,ONERALL,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.929355,0,133,133,117,1,,
,,,,,,,,,,,,spear,spoir,SPEAR,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.63301,0,134,134,62,1,,
,,,,,,,,,,,,clavely,calvely,CLAVELY,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.836,0,135,135,88,1,,
,,,,,,,,,,,,flazer,fruzer,FLAZER,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.54734,0,136,136,102,1,,
,,,,,,,,,,,,crunphy,curnphy,CRUNPHY,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.56755,0,137,137,92,1,,
,,,,,,,,,,,,tourist,tourant,TOURIST,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.647785,0,138,138,72,1,,
,,,,,,,,,,,,cammied,cammeid,CAMMIED,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.616325,0,139,139,85,1,,
,,,,,,,,,,,,leopard,leoprad,LEOPARD,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.764375,0,140,140,32,1,,
,,,,,,,,,,,,lopely,lopary,LOPELY,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.616105,0,141,141,111,1,,
,,,,,,,,,,,,penguin,purguin,PENGUIN,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.53012,0,142,142,43,1,,
,,,,,,,,,,,,thirns,thowns,THIRNS,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.74892,0,143,143,148,1,,
,,,,,,,,,,,,curfomers,crufomers,CURFOMERS,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.54672,0,144,144,93,1,,
,,,,,,,,,,,,hibernate,hiberntae,HIBERNATE,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.64938,0,145,145,24,1,,
,,,,,,,,,,,,floats,folats,FLOATS,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.731395,0,146,146,17,1,,
,,,,,,,,,,,,snack,snurk,SNACK,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.597955,0,147,147,60,1,,
,,,,,,,,,,,,alphabet,aplhabet,ALPHABET,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.58108,0,148,148,1,1,,
,,,,,,,,,,,,holmits,hofnits,HOLMITS,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.81292,0,149,149,108,1,,
,,,,,,,,,,,,dored,droed,DORED,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.60677,0,150,150,96,1,,
,,,,,,,,,,,,tomay,tovoy,TOMAY,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.615505,0,151,151,149,1,,
,,,,,,,,,,,,wardrobe,wardrile,WARDROBE,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.695745,0,152,152,75,1,,
,,,,,,,,,,,,boach,baoch,BOACH,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.53482,0,153,153,82,1,,
,,,,,,,,,,,,proffed,porffed,PROFFED,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.68529,0,154,154,122,1,,
,,,,,,,,,,,,sunset,suncot,SUNSET,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.58346,0,155,155,68,1,,
,,,,,,,,,,,,,,,,,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,,,,,,,,, pencil, turn on the music to ease the tension
