Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,typedWord,typedWord2
,,,,,,,,,,,,penguin,purguin,PENGUIN,RL1,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.525,0,109,109,43,1,,
,,,,,,,,,,,,apting,atping,APTING,TLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.615,0,110,110,78,1,,
,,,,,,,,,,,,hotel,hoetl,HOTEL,TL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.555,0,111,111,27,1,,
,,,,,,,,,,,,taidor,tordor,TAIDOR,RLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.674,0,112,112,145,1,,
,,,,,,,,,,,,pench,pnech,PENCH,TLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.89,0,113,113,118,1,,
,,,,,,,,,,,,enezies,enefoes,ENEZIES,RLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.582,0,114,114,98,1,,
,,,,,,,,,,,,influence,influecne,INFLUENCE,TL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.715,0,115,115,28,1,,
,,,,,,,,,,,,sporks,sproks,SPORKS,TLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.575,0,116,116,132,1,,
,,,,,,,,,,,,knorn,klarn,KNORN,RLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.956,0,117,117,109,1,,
,,,,,,,,,,,,following,flolowing,FOLLOWING,TL1,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.791,0,118,118,18,1,,
,,,,,,,,,,,,tourist,tourant,TOURIST,RL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.6,0,119,119,72,1,,
,,,,,,,,,,,,emter,erfer,EMTER,RLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.745,0,120,120,99,1,,
,,,,,,,,,,,,biscuit,bsicuit,BISCUIT,TL1,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.774,0,121,121,7,1,,
,,,,,,,,,,,,dored,droed,DORED,TLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,1.085,0,122,122,96,1,,
,,,,,,,,,,,,almond,amlond,ALMOND,TL1,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.604,0,123,123,0,1,,
,,,,,,,,,,,,patient,ponient,PATIENT,RL1,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.573,0,124,124,41,1,,
,,,,,,,,,,,,asbrunaut,absrunaut,ASBRUNAUT,TLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,1.355,0,125,125,80,1,,
,,,,,,,,,,,,midute,midoke,MIDUTE,RLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.765,0,126,126,114,1,,
,,,,,,,,,,,,wilked,winted,WILKED,RLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.791,0,127,127,152,1,,
,,,,,,,,,,,,thought,thourst,THOUGHT,RL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.732,0,128,128,71,1,,
,,,,,,,,,,,,orchestra,orchesrta,ORCHESTRA,TL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,,0,,0,129,129,38,1,,
,,,,,,,,,,,,grufes,glofes,GRUFES,RLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.896,0,130,130,105,1,,
,,,,,,,,,,,,leopard,leoprad,LEOPARD,TL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.608,0,131,131,32,1,,
,,,,,,,,,,,,playnime,planyime,PLAYNIME,TLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.905,0,132,132,120,1,,
,,,,,,,,,,,,wutch,wursh,WUTCH,RLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.524,0,133,133,154,1,,
,,,,,,,,,,,,smooth,smouch,SMOOTH,RL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.566,0,134,134,59,1,,
,,,,,,,,,,,,potato,pidato,POTATO,RL1,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.562,0,135,135,48,1,,
,,,,,,,,,,,,natural,natuarl,NATURAL,TL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.554,0,136,136,37,1,,
,,,,,,,,,,,,alphabet,aplhabet,ALPHABET,TL1,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.468,0,137,137,1,1,,
,,,,,,,,,,,,birthday,brithday,BIRTHDAY,TL1,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.466,0,138,138,6,1,,
,,,,,,,,,,,,burning,bruning,BURNING,TL1,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.534,0,139,139,9,1,,
,,,,,,,,,,,,skirping,skriping,SKIRPING,TLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.815,0,140,140,131,1,,
,,,,,,,,,,,,flazer,fruzer,FLAZER,RLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.74,0,141,141,102,1,,
,,,,,,,,,,,,crunphy,curnphy,CRUNPHY,TLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.764,0,142,142,92,1,,
,,,,,,,,,,,,roinwater,rionwater,ROINWATER,TLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.651,0,143,143,123,1,,
,,,,,,,,,,,,vegetable,vegetance,VEGETABLE,RL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.598,0,144,144,74,1,,
,,,,,,,,,,,,trapped,traplod,TRAPPED,RL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.609,0,145,145,73,1,,
,,,,,,,,,,,,heaven,heaevn,HEAVEN,TL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.517,0,146,146,23,1,,
,,,,,,,,,,,,scratch,swoatch,SCRATCH,RL1,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.75,0,147,147,56,1,,
,,,,,,,,,,,,petrol,pudrol,PETROL,RL1,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.487,0,148,148,44,1,,
,,,,,,,,,,,,rolief,roleif,ROLIEF,TLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.643,0,149,149,125,1,,
,,,,,,,,,,,,snake,snute,SNAKE,RL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.538,0,150,150,61,1,,
,,,,,,,,,,,,dimotaurs,diomtaurs,DIMOTAURS,TLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.642,0,151,151,94,1,,
,,,,,,,,,,,,story,stizy,STORY,RL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.607,0,152,152,66,1,,
,,,,,,,,,,,,summer,sumpar,SUMMER,RL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.691,0,153,153,67,1,,
,,,,,,,,,,,,statue,stadoe,STATUE,RL2,m,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.659,0,154,154,64,1,,
,,,,,,,,,,,,holmits,hofnits,HOLMITS,RLNW,z,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.84,0,155,155,108,1,,
,,,,,,,,,,,,,,,,,6810,2020-10-18_15h51.21.226,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,,,,,,,,,  soccer, sang along with the melody
