Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,typedWord,typedWord2
,,,,,,,,,,,,rimble,ribmle,RIMBLE,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.60399,0,110,110,127,1,,
,,,,,,,,,,,,forty,fotry,FORTY,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.56417,0,111,111,21,1,,
,,,,,,,,,,,,fulore,fitore,FULORE,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.619,0,112,112,103,1,,
,,,,,,,,,,,,potato,pidato,POTATO,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.516325,0,113,113,48,1,,
,,,,,,,,,,,,loarnt,lozint,LOARNT,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.854115,0,114,114,110,1,,
,,,,,,,,,,,,stilks,stliks,STILKS,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.702785,0,115,115,135,1,,
,,,,,,,,,,,,wilked,winted,WILKED,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.850705,0,116,116,152,1,,
,,,,,,,,,,,,grufes,glofes,GRUFES,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.59984,0,117,117,105,1,,
,,,,,,,,,,,,esferiment,emteriment,ESFERIMENT,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.735615,0,118,118,100,1,,
,,,,,,,,,,,,hospital,hospiatl,HOSPITAL,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.488785,0,119,119,26,1,,
,,,,,,,,,,,,dufty,dulpy,DUFTY,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.46873,0,120,120,97,1,,
,,,,,,,,,,,,plastic,prostic,PLASTIC,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.514415,0,121,121,47,1,,
,,,,,,,,,,,,swump,scomp,SWUMP,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.4467,0,122,122,144,1,,
,,,,,,,,,,,,caterpiddar,catrepiddar,CATERPIDDAR,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.54738,0,123,123,86,1,,
,,,,,,,,,,,,tronch,taunch,TRONCH,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.54769,0,124,124,150,1,,
,,,,,,,,,,,,summer,sumpar,SUMMER,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.68055,0,125,125,67,1,,
,,,,,,,,,,,,penguin,purguin,PENGUIN,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.514035,0,126,126,43,1,,
,,,,,,,,,,,,forest,forset,FOREST,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.52352,0,127,127,20,1,,
,,,,,,,,,,,,return,rafurn,RETURN,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.5837,0,128,128,53,1,,
,,,,,,,,,,,,sleeve,sleone,SLEEVE,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.501495,0,129,129,58,1,,
,,,,,,,,,,,,cammied,cammeid,CAMMIED,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.464035,0,130,130,85,1,,
,,,,,,,,,,,,mirtioned,minfioned,MIRTIONED,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.521355,0,131,131,113,1,,
,,,,,,,,,,,,ghost,ghsot,GHOST,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.420245,0,132,132,22,1,,
,,,,,,,,,,,,following,flolowing,FOLLOWING,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.53973,0,133,133,18,1,,
,,,,,,,,,,,,smooth,smouch,SMOOTH,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.588345,0,134,134,59,1,,
,,,,,,,,,,,,wutch,wursh,WUTCH,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.484945,0,135,135,154,1,,
,,,,,,,,,,,,sporks,sproks,SPORKS,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.53706,0,136,136,132,1,,
,,,,,,,,,,,,legend,legned,LEGEND,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.466865,0,137,137,31,1,,
,,,,,,,,,,,,stimp,sturp,STIMP,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.68817,0,138,138,137,1,,
,,,,,,,,,,,,boach,baoch,BOACH,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.6315,0,139,139,82,1,,
,,,,,,,,,,,,environment,evnironment,ENVIRONMENT,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.64193,0,140,140,16,1,,
,,,,,,,,,,,,crishing,cirshing,CRISHING,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.04805,0,141,141,90,1,,
,,,,,,,,,,,,skiffed,skfifed,SKIFFED,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.656745,0,142,142,130,1,,
,,,,,,,,,,,,winter,winfur,WINTER,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.430995,0,143,143,77,1,,
,,,,,,,,,,,,referee,raderee,REFEREE,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.675435,0,144,144,52,1,,
,,,,,,,,,,,,proffed,porffed,PROFFED,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.47225,0,145,145,122,1,,
,,,,,,,,,,,,spear,spoir,SPEAR,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.52545,0,146,146,62,1,,
,,,,,,,,,,,,kitchen,kitcehn,KITCHEN,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.519985,0,147,147,30,1,,
,,,,,,,,,,,,market,marekt,MARKET,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.49154,0,148,148,34,1,,
,,,,,,,,,,,,holmits,hofnits,HOLMITS,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.574685,0,149,149,108,1,,
,,,,,,,,,,,,spailt,spalit,SPAILT,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.519715,0,150,150,133,1,,
,,,,,,,,,,,,chupter,chutper,CHUPTER,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.58601,0,151,151,87,1,,
,,,,,,,,,,,,rolief,roleif,ROLIEF,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.56447,0,152,152,125,1,,
,,,,,,,,,,,,scraff,srcaff,SCRAFF,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,0,0.56444,0,153,153,128,1,,
,,,,,,,,,,,,birthday,brithday,BIRTHDAY,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.597655,0,154,154,6,1,,
,,,,,,,,,,,,round,reand,ROUND,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.739685,0,155,155,55,1,,
,,,,,,,,,,,,,,,,,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,, hope, beautiful music
