Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,typedWord,typedWord2
,,,,,,,,,,,snake,snute,SNAKE,RL2,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,1.278,0,110,110,61,1,,
,,,,,,,,,,,spirit,spizat,SPIRIT,RL2,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.90594,0,111,111,63,1,,
,,,,,,,,,,,natural,natuarl,NATURAL,TL2,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.47157,0,112,112,37,1,,
,,,,,,,,,,,standust,stalkust,STANDUST,RLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,4.05745,0,113,113,138,1,,
,,,,,,,,,,,apting,atping,APTING,TLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,3.340275,0,114,114,78,1,,
,,,,,,,,,,,orchestra,orchesrta,ORCHESTRA,TL2,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,2.05908,0,115,115,38,1,,
,,,,,,,,,,,crockle,corckle,CROCKLE,TLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,0,3.28721,0,116,116,89,1,,
,,,,,,,,,,,rolin,roiln,ROLIN,TLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,2.34091,0,117,117,126,1,,
,,,,,,,,,,,sporks,sproks,SPORKS,TLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,1.675645,0,118,118,132,1,,
,,,,,,,,,,,market,marekt,MARKET,TL2,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.612855,0,119,119,34,1,,
,,,,,,,,,,,taidor,tordor,TAIDOR,RLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,1.14108,0,120,120,145,1,,
,,,,,,,,,,,lying,lynig,LYING,TL2,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.67659,0,121,121,33,1,,
,,,,,,,,,,,smooth,smouch,SMOOTH,RL2,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.61398,0,122,122,59,1,,
,,,,,,,,,,,thirns,thowns,THIRNS,RLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,2.02184,0,123,123,148,1,,
,,,,,,,,,,,mirtioned,minfioned,MIRTIONED,RLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,3.48639,0,124,124,113,1,,
,,,,,,,,,,,pench,pnech,PENCH,TLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,0,3.55326,0,125,125,118,1,,
,,,,,,,,,,,plain,proin,PLAIN,RL1,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.65525,0,126,126,46,1,,
,,,,,,,,,,,chicken,cihcken,CHICKEN,TL1,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.47959,0,127,127,11,1,,
,,,,,,,,,,,floats,folats,FLOATS,TL1,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.611515,0,128,128,17,1,,
,,,,,,,,,,,curfomers,crufomers,CURFOMERS,TLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,2.14596,0,129,129,93,1,,
,,,,,,,,,,,tourist,tourant,TOURIST,RL2,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.62606,0,130,130,72,1,,
,,,,,,,,,,,gniching,gruching,GNICHING,RLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,4.15663,0,131,131,104,1,,
,,,,,,,,,,,legend,legned,LEGEND,TL2,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.622385,0,132,132,31,1,,
,,,,,,,,,,,thoatre,thoikre,THOATRE,RLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,2.471805,0,133,133,147,1,,
,,,,,,,,,,,boach,baoch,BOACH,TLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,3.170645,0,134,134,82,1,,
,,,,,,,,,,,dufty,dulpy,DUFTY,RLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,3.96663,0,135,135,97,1,,
,,,,,,,,,,,proffed,porffed,PROFFED,TLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,1.988185,0,136,136,122,1,,
,,,,,,,,,,,esferiment,emteriment,ESFERIMENT,RLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,3.93356,0,137,137,100,1,,
,,,,,,,,,,,tomay,tovoy,TOMAY,RLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,1.79177,0,138,138,149,1,,
,,,,,,,,,,,almond,amlond,ALMOND,TL1,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.72932,0,139,139,0,1,,
,,,,,,,,,,,spear,spoir,SPEAR,RL2,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,2.4108,0,140,140,62,1,,
,,,,,,,,,,,summer,sumpar,SUMMER,RL2,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.62866,0,141,141,67,1,,
,,,,,,,,,,,drink,dirnk,DRINK,TL1,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.437715,0,142,142,14,1,,
,,,,,,,,,,,swump,scomp,SWUMP,RLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,3.05138,0,143,143,144,1,,
,,,,,,,,,,,stull,storl,STULL,RLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,1.285845,0,144,144,136,1,,
,,,,,,,,,,,callage,callgae,CALLAGE,TLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,3.452465,0,145,145,83,1,,
,,,,,,,,,,,troasure,tronture,TROASURE,RLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,2.20349,0,146,146,146,1,,
,,,,,,,,,,,singer,sarger,SINGER,RL1,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.773185,0,147,147,57,1,,
,,,,,,,,,,,birthday,brithday,BIRTHDAY,TL1,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,1.309345,0,148,148,6,1,,
,,,,,,,,,,,spailt,spalit,SPAILT,TLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,2.73629,0,149,149,133,1,,
,,,,,,,,,,,scratch,swoatch,SCRATCH,RL1,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,1.10558,0,150,150,56,1,,
,,,,,,,,,,,alphabet,aplhabet,ALPHABET,TL1,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.659695,0,151,151,1,1,,
,,,,,,,,,,,dentist,dnetist,DENTIST,TL1,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.597355,0,152,152,13,1,,
,,,,,,,,,,,ghost,ghsot,GHOST,TL2,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.49727,0,153,153,22,1,,
,,,,,,,,,,,bidger,bdiger,BIDGER,TLNW,z,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,z,1,3.97577,0,154,154,81,1,,
,,,,,,,,,,,thought,thourst,THOUGHT,RL2,m,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,m,1,0.93397,0,155,155,71,1,,
,,,,,,,,,,,,,,,,5069,2020-08-02_18h37.05.970,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,,, grandfather, ease
