Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participants I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,,,,,,,,,spirit,smorit,SPIRIT,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.583675,0,101,101,63,1,,,,,,,,
,,,,,,,,,,,,forest,froest,FOREST,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.45178,0,102,102,20,1,,,,,,,,
,,,,,,,,,,,,awful,awdal,AWFUL,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.490025,0,103,103,3,1,,,,,,,,
,,,,,,,,,,,,trapped,twupped,TRAPPED,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.66388,0,104,104,73,1,,,,,,,,
,,,,,,,,,,,,sturfish,strufish,STURFISH,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.48168,0,105,105,139,1,,,,,,,,
,,,,,,,,,,,,stimp,stmip,STIMP,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.49764,0,106,106,137,1,,,,,,,,
,,,,,,,,,,,,child,chand,CHILD,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.5934,0,107,107,12,1,,,,,,,,
,,,,,,,,,,,,legend,lgeend,LEGEND,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.465935,0,108,108,31,1,,,,,,,,
,,,,,,,,,,,,stody,sotdy,STODY,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.90962,0,109,109,142,1,,,,,,,,
,,,,,,,,,,,,tourist,tawrist,TOURIST,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.58589,0,110,110,72,1,,,,,,,,
,,,,,,,,,,,,pavement,pavemnet,PAVEMENT,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.55622,0,111,111,42,1,,,,,,,,
,,,,,,,,,,,,return,retrun,RETURN,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.507365,0,112,112,53,1,,,,,,,,
,,,,,,,,,,,,canivan,canuran,CANIVAN,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.56698,0,113,113,84,1,,,,,,,,
,,,,,,,,,,,,thought,treught,THOUGHT,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.480895,0,114,114,71,1,,,,,,,,
,,,,,,,,,,,,holiday,hloiday,HOLIDAY,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.47443,0,115,115,25,1,,,,,,,,
,,,,,,,,,,,,natural,ntaural,NATURAL,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.483205,0,116,116,37,1,,,,,,,,
,,,,,,,,,,,,environment,environmart,ENVIRONMENT,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.46435,0,117,117,16,1,,,,,,,,
,,,,,,,,,,,,onerall,onreall,ONERALL,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.61438,0,118,118,117,1,,,,,,,,
,,,,,,,,,,,,sporks,sproks,SPORKS,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.56434,0,119,119,132,1,,,,,,,,
,,,,,,,,,,,,pigeon,pigoen,PIGEON,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.41906,0,120,120,45,1,,,,,,,,
,,,,,,,,,,,,plastic,plasitc,PLASTIC,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.40206,0,121,121,47,1,,,,,,,,
,,,,,,,,,,,,tronch,tornch,TRONCH,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.489295,0,122,122,150,1,,,,,,,,
,,,,,,,,,,,,wilked,wikled,WILKED,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.452835,0,123,123,152,1,,,,,,,,
,,,,,,,,,,,,spear,swiar,SPEAR,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.558435,0,124,124,62,1,,,,,,,,
,,,,,,,,,,,,scratch,scracth,SCRATCH,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.873745,0,125,125,56,1,,,,,,,,
,,,,,,,,,,,,loarnt,lozint,LOARNT,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.58534,0,126,126,110,1,,,,,,,,
,,,,,,,,,,,,spailt,spalit,SPAILT,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.569055,0,127,127,133,1,,,,,,,,
,,,,,,,,,,,,alphabet,alphamot,ALPHABET,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.41952,0,128,128,1,1,,,,,,,,
,,,,,,,,,,,,swump,suwmp,SWUMP,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.492065,0,129,129,144,1,,,,,,,,
,,,,,,,,,,,,button,butsan,BUTTON,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.607965,0,130,130,10,1,,,,,,,,
,,,,,,,,,,,,floats,flowks,FLOATS,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.697685,0,131,131,17,1,,,,,,,,
,,,,,,,,,,,,prince,pricne,PRINCE,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.45039,0,132,132,50,1,,,,,,,,
,,,,,,,,,,,,market,mraket,MARKET,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.38453,0,133,133,34,1,,,,,,,,
,,,,,,,,,,,,stilks,stliks,STILKS,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.546255,0,134,134,135,1,,,,,,,,
,,,,,,,,,,,,heaven,haeven,HEAVEN,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.505085,0,135,135,23,1,,,,,,,,
,,,,,,,,,,,,holmits,hofnits,HOLMITS,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.620505,0,136,136,108,1,,,,,,,,
,,,,,,,,,,,,flazer,fruzer,FLAZER,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.53892,0,137,137,102,1,,,,,,,,
,,,,,,,,,,,,callage,calluze,CALLAGE,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.646895,0,138,138,83,1,,,,,,,,
,,,,,,,,,,,,birthday,birthloy,BIRTHDAY,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.496145,0,139,139,6,1,,,,,,,,
,,,,,,,,,,,,entry,endly,ENTRY,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.66494,0,140,140,15,1,,,,,,,,
,,,,,,,,,,,,statue,skitue,STATUE,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.60285,0,141,141,64,1,,,,,,,,
,,,,,,,,,,,,sibble,siblbe,SIBBLE,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.580485,0,142,142,129,1,,,,,,,,
,,,,,,,,,,,,playnime,planyime,PLAYNIME,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.76142,0,143,143,120,1,,,,,,,,
,,,,,,,,,,,,referee,refeere,REFEREE,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.501995,0,144,144,52,1,,,,,,,,
,,,,,,,,,,,,hotel,htoel,HOTEL,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.54987,0,145,145,27,1,,,,,,,,
,,,,,,,,,,,,lopely,lopary,LOPELY,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.89122,0,146,146,111,1,,,,,,,,
,,,,,,,,,,,,stull,stlul,STULL,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.55947,0,147,147,136,1,,,,,,,,
,,,,,,,,,,,,crunphy,clinphy,CRUNPHY,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.48316,0,148,148,92,1,,,,,,,,
,,,,,,,,,,,,stoze,sotze,STOZE,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.477155,0,149,149,141,1,,,,,,,,
,,,,,,,,,,,,basket,baslit,BASKET,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.52124,0,150,150,4,1,,,,,,,,
,,,,,,,,,,,,roinwater,rionwater,ROINWATER,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.60213,0,151,151,123,1,,,,,,,,
,,,,,,,,,,,,skirping,skriping,SKIRPING,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.52797,0,152,152,131,1,,,,,,,,
,,,,,,,,,,,,winter,wycter,WINTER,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.630995,0,153,153,77,1,,,,,,,,
,,,,,,,,,,,,motter,mlater,MOTTER,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.49911,0,154,154,115,1,,,,,,,,
,,,,,,,,,,,,biscuit,biscoat,BISCUIT,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.551095,0,155,155,7,1,,,,,,,,
,,,,,,,,,,,,,,,,,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,,,,,,,,,space,40.014405, soccer,space,8.438095, played the drum together,space,1.9057
